date,open,high,low,close,volume,cnt_ai,cnt_war,avg_tone,return,log_return
2023-04-20,8.29,8.5,8.13,8.15,23573000,6.0,558575.0,-1.2545816297198202,-0.0400471142520612,-0.04087107307048443
2023-04-21,8.14,8.22,8.09,8.18,14896700,14.0,533092.0,-1.2339080530082762,0.0036809815950920033,0.003674223361884277
2023-04-24,8.16,8.25,7.94,8.1,20439300,10.0,540109.0,-1.231900155409966,-0.009779951100244544,-0.009828088936262525
2023-04-25,8.0,8.02,7.73,7.74,21849100,12.0,585799.0,-1.2252625252450833,-0.0444444444444444,-0.04546237407675724
2023-04-26,7.87,7.91,7.65,7.74,21396700,12.0,604176.0,-1.259215067745352,0.0,0.0
2023-04-27,7.83,7.91,7.72,7.82,21385500,8.0,582160.0,-1.1331667403302208,0.010335917312661591,0.010282866955583891
2023-04-28,7.77,8.0,7.62,7.75,24924400,7.0,567988.0,-1.167589503466807,-0.008951406649616356,-0.008991711191964402
2023-05-01,7.75,7.82,7.66,7.78,19134200,8.0,438417.0,-1.1998850277214554,0.003870967741935516,0.0038634948250448886
2023-05-02,7.72,7.91,7.43,7.59,38008000,8.0,536250.0,-1.3445383763221082,-0.024421593830334265,-0.02472474678276182
2023-05-03,7.62,7.68,7.45,7.56,24322400,19.0,594996.0,-1.5709222490425854,-0.0039525691699605625,-0.003960401216096976
2023-05-04,7.47,7.52,7.28,7.38,29989300,16.0,642268.0,-1.4124827733666288,-0.023809523809523725,-0.02409755157906046
2023-05-05,7.44,7.55,7.32,7.41,45601300,12.0,570175.0,-1.3810708080406222,0.004065040650406582,0.0040568006956145375
2023-05-08,7.64,7.855,7.59,7.74,105304000,1.0,491727.0,-1.3174268597740124,0.044534412955465674,0.04357124829364034
2023-05-09,9.22,9.69,8.655,9.55,223573300,13.0,628838.0,-1.3966678982103615,0.23385012919896653,0.21013946689100305
2023-05-10,9.73,10.3,9.46,9.94,149375000,12.0,595493.0,-1.426139359940537,0.0408376963350785,0.04002586617584347
2023-05-11,10.14,10.159,9.71,9.88,73754100,8.0,587487.0,-1.4498612023282054,-0.006036217303822755,-0.006054508908706069
2023-05-12,9.86,10.01,9.47,9.5,62031700,6.0,554596.0,-1.4137373737568013,-0.03846153846153855,-0.03922071315328113
2023-05-15,9.21,9.6,9.02,9.52,53555500,14.0,496969.0,-1.0675058421814034,0.00210526315789461,0.0021030501967786996
2023-05-16,9.4,9.63,9.35,9.47,42311900,10.0,528154.0,-1.2415301017516405,-0.005252100840336005,-0.00526594160528715
2023-05-17,9.54,10.285,9.46,10.25,63834500,5.0,571505.0,-1.3860392321504291,0.08236536430834196,0.0791487983864303
2023-05-18,10.46,11.81,10.39,11.74,171402300,14.0,550557.0,-1.2550910783826406,0.14536585365853671,0.1357241088155332
2023-05-19,11.97,12.41,11.52,11.71,148321300,18.0,554960.0,-1.2892749107256094,-0.0025553662691651935,-0.002558636790324531
2023-05-22,11.62,12.105,11.39,11.84,76377100,8.0,495550.0,-1.2366362767981545,0.01110162254483349,0.011040451846233701
2023-05-23,11.95,13.42,11.87,12.64,148701800,6.0,538871.0,-1.3842829555444782,0.06756756756756754,0.06538275926285175
2023-05-24,12.05,12.43,11.82,12.23,90496900,7.0,548411.0,-1.3048861619355097,-0.032436708860759556,-0.032974439019630264
2023-05-25,13.18,13.22,12.34,12.84,106557800,10.0,560832.0,-1.3130722940910982,0.04987735077677846,0.0486733485627342
2023-05-26,12.84,14.195,12.82,13.65,127311200,6.0,529443.0,-1.357247426138693,0.06308411214953269,0.06117422336915368
2023-05-30,14.44,15.005,14.24,14.71,159089300,20.0,520132.0,-1.40776428299001,0.0776556776556776,0.07478801298237725
2023-05-31,14.19,14.79,13.82,14.71,130392200,9.0,569448.0,-1.2742513236179385,0.0,0.0
2023-06-01,14.46,15.22,14.2,14.54,126015100,32.0,537027.0,-1.219578781092013,-0.011556764106050443,-0.011624062507972877
2023-06-02,14.65,15.03,14.16,14.52,79328400,9.0,511315.0,-1.2872334802440455,-0.0013755158184318717,-0.0013764627087233805
2023-06-05,14.365,15.7,14.365,15.24,109017800,9.0,476721.0,-1.3193500225726678,0.04958677685950419,0.0483965408618503
2023-06-06,15.3,15.58,14.92,15.46,74284300,17.0,517333.0,-1.4918786801977313,0.014435695538057791,0.014332492900775762
2023-06-07,16.01,17.16,14.52,14.69,227244100,230.0,498595.0,-1.4466129199791375,-0.0498059508408798,-0.0510890529734902
2023-06-08,14.44,15.59,14.39,15.19,115591600,28.0,489747.0,-1.3938103325914164,0.03403675970047648,0.033470326421895624
2023-06-09,15.36,15.98,14.82,15.02,93983400,20.0,488164.0,-1.490854177926357,-0.011191573403554922,-0.011254670271692913
2023-06-12,15.44,16.03,15.33,15.65,89900400,18.0,457734.0,-1.333379466606844,0.041944074567243694,0.04108827065017362
2023-06-13,16.18,16.27,15.163,16.0,112765900,10.0,500010.0,-1.3988258968048468,0.022364217252396124,0.02211780525361906
2023-06-14,15.93,16.19,15.44,15.91,70871900,22.0,532815.0,-1.4006084423508118,-0.005624999999999991,-0.00564087989008577
2023-06-15,15.66,16.79,15.49,16.6,91200900,26.0,520839.0,-1.3547547378616085,0.04336895034569466,0.042454853012802385
2023-06-16,16.87,16.91,16.01,16.3,90473900,61.0,520355.0,-1.333097312619461,-0.01807228915662651,-0.018237587549780887
2023-06-20,15.99,16.89,15.58,15.79,81335000,11.0,533178.0,-1.360778712182504,-0.03128834355828225,-0.031788279545166276
2023-06-21,15.66,15.755,14.37,14.64,97885000,8.0,546572.0,-1.3379755801723787,-0.07283090563647865,-0.07561931973438485
2023-06-22,14.3,14.44,13.86,14.05,103461000,10.0,491442.0,-1.3377403323813997,-0.04030054644808745,-0.04113511275341075
2023-06-23,13.64,14.14,13.56,14.03,74640600,4.0,481570.0,-1.4559544171330232,-0.00142348754448407,-0.0014245016653853249
2023-06-26,13.87,14.42,13.83,13.94,50679900,7.0,618284.0,-1.4955858757281362,-0.00641482537419813,-0.00643548878199196
2023-06-27,14.22,14.76,13.96,14.61,55410500,17.0,619272.0,-1.4568129039379387,0.04806312769010046,0.046943820430230154
2023-06-28,14.53,15.43,14.465,15.28,66001000,11.0,527509.0,-1.2455199724508503,0.0458590006844628,0.04483855797576641
2023-06-29,15.4,15.57,15.06,15.2,46300900,5.0,531335.0,-1.241475465878562,-0.005235602094240788,-0.005249355886143725
2023-06-30,15.48,15.8,15.23,15.33,42081000,6.0,503028.0,-1.3536194299745952,0.008552631578947478,0.008516265031492054
2023-07-03,15.49,15.59,15.19,15.52,26037400,5.0,508087.0,-1.4908549881690083,0.012393998695368502,0.012317821871349999
2023-07-05,15.425,15.77,15.23,15.7,39179900,12.0,514387.0,-1.5159781340103688,0.011597938144329856,0.011531197599189635
2023-07-06,15.32,15.383,14.62,15.13,56534000,9.0,538905.0,-1.447788800822538,-0.036305732484076314,-0.03698118455399779
2023-07-07,15.23,15.9,15.19,15.34,48109800,8.0,524543.0,-1.3654964348243015,0.013879709187045508,0.01378426813884559
2023-07-10,15.37,16.33,14.945,16.3,62823600,17.0,478253.0,-1.3150947398634638,0.06258148631030003,0.060701311873606834
2023-07-11,16.47,16.93,16.15,16.49,63236600,21.0,535756.0,-1.2345265512720565,0.011656441717791344,0.011589028758790754
2023-07-12,16.78,16.94,16.41,16.59,50079400,22.0,537462.0,-1.2821765077972775,0.006064281382656134,0.006045967630845528
2023-07-13,16.7,17.26,16.631,16.74,58397800,46.0,539718.0,-1.3766106244761689,0.009041591320072317,0.009000960858975837
2023-07-14,16.76,17.0,16.27,16.4,45018700,4.0,491814.0,-1.3396564699163065,-0.020310633213859064,-0.020519730231176148
2023-07-17,16.42,17.59,16.32,17.4,63505000,14.0,433547.0,-1.3662754789941725,0.060975609756097615,0.059188871390330355
2023-07-18,17.88,18.13,17.19,18.08,87365700,5.0,503529.0,-1.3537393130089557,0.03908045977011487,0.03833614874354696
2023-07-19,18.02,18.995,17.76,18.05,89044600,4.0,510389.0,-1.3664662251244932,-0.0016592920353980523,-0.0016606701851400452
2023-07-20,17.54,18.0,16.98,17.13,62711600,15.0,552990.0,-1.2973988438699475,-0.05096952908587271,-0.05231437244286141
2023-07-21,17.47,17.49,16.0,16.43,63260300,11.0,494970.0,-1.2921033680241985,-0.040863981319322784,-0.04172238028685182
2023-07-24,16.61,16.69,16.12,16.32,36133600,15.0,435551.0,-1.395443370440857,-0.0066950699939135605,-0.0067175825132159694
2023-07-25,16.35,16.86,16.35,16.55,36612900,7.0,492844.0,-1.408769914644599,0.014093137254902022,0.013994752287111112
2023-07-26,16.4,16.69,16.13,16.43,35804800,22.0,528761.0,-1.4731683455542817,-0.007250755287009136,-0.007277169773895142
2023-07-27,16.8,17.19,16.0,16.15,50685200,11.0,537046.0,-1.4049246221395153,-0.01704199634814374,-0.017188882380511306
2023-07-28,17.21,17.97,16.74,17.81,106125600,19.0,479074.0,-1.4507877919864791,0.10278637770897836,0.09784004763290444
2023-07-31,18.82,19.995,18.38,19.84,142173800,16.0,450713.0,-1.4012188590085612,0.11398090960134755,0.10794000455515684
2023-08-01,19.46,20.24,19.23,19.99,99336200,12.0,520443.0,-1.3985689333104308,0.007560483870967749,0.0075320466555819365
2023-08-02,19.26,19.62,18.15,18.97,98215800,12.0,525615.0,-1.578931373470042,-0.05102551275637812,-0.052373364565386105
2023-08-03,18.63,19.3,18.61,18.71,54345900,6.0,497685.0,-1.4782475785618585,-0.013705851344227638,-0.013800643660924372
2023-08-04,18.874,19.08,18.08,18.2,71979800,19.0,487902.0,-1.4960702195960671,-0.027258150721539365,-0.027636546203248624
2023-08-07,18.25,18.39,17.01,17.99,133808400,12.0,461624.0,-1.4866731729952134,-0.011538461538461608,-0.011605546120307952
2023-08-08,17.49,17.49,16.1,17.04,143014200,18.0,498878.0,-1.5054747228483192,-0.052807115063924326,-0.05425252656127233
2023-08-09,16.76,16.92,15.1,15.25,126230400,28.0,499927.0,-1.466969931870581,-0.1050469483568075,-0.11098401834774885
2023-08-10,15.44,15.87,15.25,15.41,73129100,9.0,508201.0,-1.6073475541107127,0.010491803278688483,0.010437146278603926
2023-08-11,15.05,15.58,14.91,15.41,56489900,20.0,493250.0,-1.5498841702492356,0.0,0.0
2023-08-14,15.2,15.74,14.95,15.72,47511400,12.0,445658.0,-1.5162977595139118,0.020116807268007797,0.019917137669036133
2023-08-15,15.61,15.87,15.29,15.37,44000400,7.0,480749.0,-1.626340332676902,-0.022264631043257044,-0.022516229450556313
2023-08-16,15.21,15.725,15.12,15.45,40394600,3.0,490498.0,-1.4352327781232472,0.005204944697462688,0.00519144579325026
2023-08-17,15.39,15.437,14.035,14.15,91086700,8.0,483990.0,-1.372222546497277,-0.08414239482200636,-0.08789437925450772
2023-08-18,13.88,14.6,13.68,14.4,70047000,27.0,454817.0,-1.5550262404312327,0.0176678445229681,0.017513582492707958
2023-08-21,14.42,14.78,14.34,14.5,43206200,10.0,421891.0,-1.3930164341737905,0.00694444444444442,0.0069204428445739374
2023-08-22,14.76,15.13,14.63,14.67,52106900,10.0,454296.0,-1.374526672998151,0.01172413793103444,0.01165594272836179
2023-08-23,14.5,15.47,14.42,15.3,53523300,25.0,465757.0,-1.4735922419086014,0.042944785276073594,0.04204823624349929
2023-08-24,15.7,15.71,13.875,14.14,93586200,26.0,490738.0,-1.5893655856581612,-0.07581699346405224,-0.0788451679299631
2023-08-25,14.14,14.65,14.01,14.53,55668900,40.0,454996.0,-1.600258919281515,0.02758132956152748,0.027207817113764854
2023-08-28,14.69,14.88,14.5,14.64,35964700,6.0,401541.0,-1.4285526947478744,0.007570543702684285,0.007542030950974166
2023-08-29,14.6,15.63,14.5,15.4,47213200,6.0,491386.0,-1.4532361423431177,0.051912568306010876,0.05061000088641787
2023-08-30,15.46,16.35,15.33,16.33,65674100,18.0,507736.0,-1.509097741421381,0.060389610389610215,0.058636397562790155
2023-08-31,15.6,15.85,14.65,14.98,101517200,13.0,494068.0,-1.4291433443507702,-0.08266993263931399,-0.0862879288933005
2023-09-01,15.16,15.365,14.83,15.18,45107800,8.0,459464.0,-1.2930719896793028,0.013351134846461887,0.013262793878410672
2023-09-05,15.08,15.42,14.9,15.21,33818400,27.0,446586.0,-1.271127289813762,0.0019762845849802257,0.0019743343037177397
2023-09-06,15.17,15.62,15.08,15.3,38738100,9.0,472236.0,-1.3420955998987232,0.00591715976331364,0.005899722127188145
2023-09-07,14.88,15.24,14.29,15.21,51798800,10.0,500348.0,-1.3131004706554674,-0.00588235294117645,-0.005899722127188145
2023-09-08,15.12,15.61,15.085,15.13,33862000,41.0,485696.0,-1.3624870667278652,-0.005259697567389865,-0.005273578470937235
2023-09-11,15.41,16.1,15.36,15.79,55294700,6.0,455274.0,-1.1504818525700329,0.043621943159286136,0.04269730046728615
2023-09-12,15.46,16.15,15.43,15.59,39497900,17.0,491360.0,-1.3400235784994023,-0.01266624445851805,-0.01274714519786535
2023-09-13,15.63,15.85,15.42,15.6,34354400,14.0,520984.0,-1.338722940549141,0.0006414368184732844,0.0006412311858059461
2023-09-14,15.69,16.04,15.47,15.83,38572500,23.0,530030.0,-1.3373101267591128,0.014743589743589691,0.014635959637429696
2023-09-15,15.77,15.9,15.17,15.33,56161900,13.0,486251.0,-1.294183905167034,-0.031585596967782736,-0.03209518100919828
2023-09-18,15.18,15.63,15.07,15.46,37404100,5.0,464798.0,-1.3277597570026884,0.008480104370515384,0.008444350275553347
2023-09-19,15.34,15.519,14.95,15.15,37804800,6.0,543297.0,-1.4079571942938554,-0.020051746442432128,-0.02025551120389757
2023-09-20,15.25,15.425,14.733,14.74,37640500,15.0,532174.0,-1.3830777314813554,-0.027062706270627124,-0.027435645194187952
2023-09-21,14.34,14.599,13.68,14.0,72831500,7.0,541555.0,-1.2697093213031971,-0.05020352781546811,-0.051507557145932026
2023-09-22,14.23,14.415,14.03,14.13,47714500,6.0,500862.0,-1.2001482219839583,0.009285714285714342,0.009242867081177941
2023-09-25,14.0,14.24,13.82,14.22,39693900,21.0,474191.0,-1.2958990486823756,0.006369426751592355,0.006349227678658309
2023-09-26,13.95,14.17,13.88,13.96,37276200,48.0,510561.0,-1.325679777477982,-0.01828410689170179,-0.018453327040868217
2023-09-27,14.2,14.96,14.16,14.85,62780600,5.0,514623.0,-1.2637993098512377,0.06375358166189105,0.061803767914482055
2023-09-28,15.14,15.96,14.825,15.77,66590800,16.0,487594.0,-1.3424830758340531,0.06195286195286198,0.06010953572623867
2023-09-29,16.11,16.81,15.96,16.0,77919600,6.0,488860.0,-1.5124546756099393,0.014584654407102216,0.014479321264833978
2023-10-02,16.03,16.44,15.77,15.88,41043900,7.0,432933.0,-1.228886389556887,-0.007499999999999951,-0.007528266420791407
2023-10-03,15.61,15.77,14.82,14.9,51578100,6.0,503134.0,-1.3742535256218518,-0.0617128463476071,-0.06369924286757644
2023-10-04,15.46,15.85,15.16,15.73,52786200,15.0,482660.0,-1.4354755970934296,0.05570469798657718,0.05420850411877298
2023-10-05,15.56,15.9,15.41,15.81,49648100,6.0,504529.0,-1.4525246064835016,0.005085823267641398,0.005072934151194364
2023-10-06,15.56,16.695,15.51,16.61,65511400,30.0,490392.0,-1.4816973037154657,0.05060088551549646,0.04936227240382296
2023-10-09,16.25,17.83,16.22,17.61,106161200,7.0,704975.0,-1.7825057013840744,0.060204695966285415,0.058461998882910926
2023-10-10,18.06,18.4,17.62,17.8,99971500,28.0,747108.0,-1.7192632188823482,0.010789324247586718,0.010731534789925057
2023-10-11,17.87,18.44,17.73,17.92,55745600,10.0,720101.0,-1.6826953535926734,0.006741573033707926,0.006718950248744804
2023-10-12,17.92,18.24,17.551,17.94,57940900,12.0,695936.0,-1.6493857192248371,0.0011160714285713969,0.0011154490838656272
2023-10-13,18.06,18.16,17.27,17.36,54541600,23.0,649719.0,-1.7994035595121307,-0.03232998885172811,-0.0328641473984459
2023-10-16,17.21,17.46,16.67,17.36,44987300,16.0,607649.0,-1.6075452968271784,0.0,0.0
2023-10-17,17.0,18.03,16.91,17.84,54401300,22.0,645936.0,-1.6824904244520926,0.02764976958525356,0.027274417919659122
2023-10-18,17.81,18.22,17.19,17.2,44208300,17.0,687208.0,-2.04312806700432,-0.0358744394618834,-0.03653374333245596
2023-10-19,17.44,17.58,16.97,17.06,46303200,13.0,653891.0,-1.5727642208504586,-0.008139534883720989,-0.008172841755874405
2023-10-20,16.85,16.94,15.81,16.11,63738300,18.0,633969.0,-1.6587833364951372,-0.055685814771395004,-0.05729634487464974
2023-10-23,15.9,16.34,15.21,16.2,55967200,4.0,564070.0,-1.5580133658831723,0.005586592178770999,0.005571045049455048
2023-10-24,16.38,16.93,16.3,16.64,39833800,53.0,608093.0,-1.5740929141636466,0.02716049382716057,0.026798193154724537
2023-10-25,16.57,16.63,15.58,15.59,46706500,46.0,635102.0,-1.5616034135337884,-0.06310096153846156,-0.06517975232337747
2023-10-26,15.6,15.91,15.05,15.29,49351800,30.0,632302.0,-1.5655530618579352,-0.019243104554201418,-0.019430663128714443
2023-10-27,15.48,15.6,14.96,15.07,39913600,35.0,624328.0,-1.5580375606974846,-0.014388489208633004,-0.014493007302566863
2023-10-30,15.27,15.29,14.56,14.69,46886400,20.0,568508.0,-1.6146615826909574,-0.025215660252156602,-0.025539022452618187
2023-10-31,14.58,15.01,14.55,14.8,40195400,3.0,629890.0,-1.5493896788609134,0.0074880871341049815,0.007460190584283488
2023-11-01,14.8,14.96,14.48,14.92,54419100,9.0,621660.0,-1.5062688176459609,0.008108108108108025,0.008075414005545678
2023-11-02,17.48,18.3,17.21,17.97,170406800,26.0,621180.0,-1.5270140998390362,0.20442359249329756,0.18600110601985254
2023-11-03,18.02,19.079,17.76,18.89,109039500,10.0,597001.0,-1.6150608071116153,0.05119643850862565,0.04992898071795082
2023-11-06,18.99,19.08,17.93,18.54,79952600,16.0,569445.0,-1.4474933091481017,-0.018528321863419905,-0.018702121375709257
2023-11-07,18.86,19.17,18.53,18.8,56289100,7.0,634505.0,-1.4881175951547367,0.014023732470334505,0.01392630969819475
2023-11-08,18.85,18.93,18.15,18.49,46063100,15.0,635061.0,-1.3913039059777077,-0.01648936170212778,-0.016626824436870358
2023-11-09,18.66,18.87,18.16,18.27,48454200,8.0,647330.0,-1.3522456881672198,-0.011898323418063739,-0.011969675009118053
2023-11-10,18.155,19.72,18.06,19.67,92748000,191.0,600563.0,-1.3291623956498877,0.07662835249042166,0.07383426201105259
2023-11-13,19.59,19.88,19.3,19.71,74877500,16.0,531006.0,-1.4753263067779947,0.0020335536349771477,0.0020314887636607715
2023-11-14,20.0,20.1,19.5,19.94,83230500,4.0,556268.0,-1.4692126575078022,0.011669203450025423,0.011601643369063552
2023-11-15,19.9,20.37,19.611,19.95,75533500,24.0,586713.0,-1.4818603502984766,0.0005015045135405849,0.0005013788021801524
2023-11-16,19.8,19.875,19.29,19.77,49942800,17.0,594565.0,-1.4348935002548255,-0.009022556390977376,-0.009063506153347056
2023-11-17,19.68,20.58,19.659,20.49,69497400,10.0,560344.0,-1.4095462364736342,0.036418816388467334,0.035771325068282955
2023-11-20,20.65,21.6,20.56,21.34,90270000,2.0,521847.0,-1.2994217693697678,0.041483650561249474,0.04064628362279876
2023-11-21,21.11,21.85,19.72,19.8,106643300,9.0,595813.0,-1.406404828046092,-0.07216494845360821,-0.07490130817311735
2023-11-22,20.26,20.44,19.33,19.69,68326000,4.0,614318.0,-1.371590770917618,-0.005555555555555536,-0.005571045049455492
2023-11-24,19.38,19.6,18.93,19.2,39800400,7.0,610360.0,-1.6003201912116911,-0.02488572879634343,-0.025200613617298195
2023-11-27,19.13,19.5,18.62,19.08,58808200,5.0,528818.0,-1.446768722322752,-0.006250000000000089,-0.006269613013595521
2023-11-28,19.11,19.8,19.03,19.71,54170700,9.0,539936.0,-1.3138134527745395,0.03301886792452846,0.032485455144488196
2023-11-29,19.945,20.31,19.78,19.84,62782100,13.0,554265.0,-1.348163697239235,0.006595636732622978,0.006573980692098136
2023-11-30,19.94,20.23,19.68,20.05,55501000,8.0,606069.0,-1.3659631183248118,0.010584677419354982,0.010529051895851183
2023-12-01,19.93,20.29,19.55,20.27,61336000,11.0,553930.0,-1.3748081013515594,0.010972568578553554,0.010912806711330436
2023-12-04,19.75,19.9,18.27,18.4,104948500,20.0,522677.0,-1.3284067494628622,-0.09225456339417859,-0.0967912958489685
2023-12-05,18.25,18.55,17.96,18.3,54460800,16.0,567664.0,-1.3698267718955026,-0.005434782608695565,-0.005449604767564509
2023-12-06,17.69,17.83,17.05,17.13,96111000,12.0,594345.0,-1.455381805296518,-0.06393442622950829,-0.06606974751134675
2023-12-07,17.22,17.48,17.08,17.22,56455000,10.0,569189.0,-1.428302912888114,0.005253940455341555,0.005240186663555857
2023-12-08,17.18,17.92,17.09,17.77,57404600,7.0,529044.0,-1.525705745887092,0.03193960511033689,0.03144014316697552
2023-12-11,17.97,18.28,17.7,17.77,50929600,14.0,504733.0,-1.261232466609898,0.0,0.0
2023-12-12,17.69,17.88,17.23,17.5,46231900,6.0,549205.0,-1.2688981049660817,-0.015194147439504757,-0.01531076123709152
2023-12-13,17.65,17.9,17.22,17.87,52682600,33.0,579479.0,-1.2218688752327618,0.02114285714285713,0.020922448241868175
2023-12-14,18.17,18.58,17.72,18.21,67462800,23.0,601984.0,-1.276800595829003,0.019026301063234552,0.01884756456817982
2023-12-15,18.67,19.15,18.04,18.2,93004400,9.0,573951.0,-1.2954512150248751,-0.0005491488193301031,-0.0005492996567668662
2023-12-18,18.21,18.575,17.77,17.84,60188100,23.0,505676.0,-1.3930764944902034,-0.01978021978021971,-0.01997846693088645
2023-12-19,17.98,18.19,17.84,17.95,43530300,72.0,537926.0,-1.456162465199393,0.006165919282511201,0.006146987782424507
2023-12-20,17.87,17.92,17.19,17.25,58666900,247.0,535068.0,-1.3343390125744965,-0.03899721448467963,-0.03977797145691886
2023-12-21,17.53,17.74,17.42,17.59,30493600,39.0,522878.0,-1.5342309492001374,0.01971014492753631,0.019518415272097744
2023-12-22,17.7,17.7,17.325,17.41,33615000,9.0,487972.0,-1.5288035213675146,-0.01023308698123937,-0.010285804969369039
2023-12-26,17.44,17.745,17.33,17.68,31750700,12.0,459020.0,-1.4897260380595376,0.015508328546812056,0.015389303429399703
2023-12-27,17.78,17.91,17.45,17.47,32918400,5.0,467483.0,-1.4744229990490203,-0.011877828054298711,-0.011948933063532063
2023-12-28,17.46,17.84,17.42,17.56,38990000,5.0,515465.0,-1.607344873975327,0.005151688609044136,0.005138464061005266
2023-12-29,17.52,17.64,17.1,17.17,38805000,13.0,478642.0,-1.600188204621865,-0.02220956719817746,-0.022459913297586453
2024-01-02,16.95,16.95,16.5,16.58,41626700,9.0,425488.0,-1.7913396120848353,-0.034362259755387536,-0.03496652520223531
2024-01-03,16.12,16.38,16.01,16.09,46865200,27.0,486554.0,-1.8792421298233883,-0.029553679131483657,-0.029999188702857005
2024-01-04,16.05,16.58,15.95,16.25,39937700,11.0,510842.0,-1.8067201593874185,0.009944064636420169,0.00989494777145472
2024-01-05,15.7,16.128,15.664,15.98,57628800,17.0,498795.0,-1.717300740354054,-0.016615384615384587,-0.016754968437617812
2024-01-08,16.22,16.89,16.14,16.67,49090000,20.0,483133.0,-1.544465045884922,0.04317897371714641,0.042272756424574176
2024-01-09,16.51,16.63,16.28,16.39,35794500,8.0,546088.0,-1.7398157456734826,-0.016796640671865704,-0.016939304006964306
2024-01-10,16.5,17.03,16.4,16.79,41254400,21.0,587169.0,-1.7611614185204476,0.02440512507626602,0.024112078333710762
2024-01-11,16.81,16.93,16.17,16.68,39552400,12.0,581653.0,-1.6322933224280514,-0.00655151876116733,-0.0065730741588487795
2024-01-12,16.68,17.06,16.62,16.76,33861400,3.0,601922.0,-1.7311171672679446,0.004796163069544557,0.004784698123336373
2024-01-16,16.59,16.74,16.29,16.53,32659300,3.0,525030.0,-1.3740631783733388,-0.013723150357995206,-0.01381818322100381
2024-01-17,16.26,16.41,16.05,16.39,30832800,12.0,532254.0,-1.507941286387812,-0.008469449485783431,-0.008505519077194545
2024-01-18,16.75,16.81,16.1,16.4,35239700,16.0,538708.0,-1.5565106987962922,0.0006101281269066394,0.000609942074414338
2024-01-19,16.57,16.78,16.15,16.78,40538700,8.0,489798.0,-1.5026290331951064,0.023170731707317316,0.022906366208907514
2024-01-22,17.46,18.35,17.43,17.6,85573900,10.0,469745.0,-1.352463586079356,0.04886769964243154,0.047711201005046
2024-01-23,17.64,17.73,17.2,17.33,37794300,22.0,541083.0,-1.5020759200663043,-0.015340909090909238,-0.015459798316591833
2024-01-24,17.51,17.65,16.735,16.75,42710700,4.0,538557.0,-1.3372929587667584,-0.03346797461050188,-0.03404084545643915
2024-01-25,16.92,17.0,16.31,16.46,44589000,3.0,531237.0,-1.3793867985677069,-0.017313432835820874,-0.01746506302215156
2024-01-26,16.4,16.75,16.34,16.35,28612200,16.0,545966.0,-1.5311774495265942,-0.006682867557715633,-0.006705297905661212
2024-01-29,16.45,17.11,16.43,17.09,35987800,8.0,504872.0,-1.508299265223356,0.045259938837920455,0.04426559978423672
2024-01-30,17.04,17.24,16.66,16.74,36388200,14.0,553676.0,-1.4618299042484233,-0.02047981275599775,-0.02069243206617033
2024-01-31,16.41,16.76,16.07,16.09,43582500,30.0,560741.0,-1.3785462881611894,-0.03882915173237744,-0.039603104057037264
2024-02-01,16.21,16.487,16.03,16.33,40454400,8.0,523833.0,-1.3640397285308323,0.014916096954630031,0.014805945978082047
2024-02-02,16.34,17.02,16.145,17.02,56983900,27.0,509503.0,-1.4478157368458553,0.04225352112676073,0.04138521616285429
2024-02-05,17.56,17.87,16.48,16.72,167698300,15.0,477062.0,-1.2520592651525912,-0.01762632197414815,-0.01778351548867274
2024-02-06,20.3,22.18,19.76,21.87,420501900,25.0,492022.0,-1.4329965253474883,0.30801435406698574,0.26851022703212113
2024-02-07,21.6,23.87,21.38,23.6,254911100,25.0,532716.0,-1.5045307400865395,0.07910379515317789,0.07613087734288815
2024-02-08,23.96,25.06,23.32,24.51,212671100,4.0,550868.0,-1.387276447216226,0.038559322033898225,0.037834485508456694
2024-02-09,25.04,25.11,23.57,24.38,149062000,16.0,501431.0,-1.4052555075497095,-0.005303957568339568,-0.005318073486896058
2024-02-12,23.91,25.525,23.82,25.05,108173000,10.0,449504.0,-1.5220842803661367,0.02748154224774413,0.027110703477748466
2024-02-13,23.53,24.66,23.31,24.01,102293300,12.0,492928.0,-1.4346832002538077,-0.04151696606786426,-0.04240341729771169
2024-02-14,24.15,25.5,23.755,25.19,97227900,5.0,509166.0,-1.4921419445426758,0.04914618908787993,0.04797668013135681
2024-02-15,25.04,25.46,24.71,25.41,70544300,2.0,522499.0,-1.5270278267487354,0.008733624454148492,0.008695706967553729
2024-02-16,24.96,25.495,24.39,24.44,65212100,10.0,550758.0,-1.8800051635788817,-0.038173947264856345,-0.038921663028677944
2024-02-20,23.84,24.0,22.715,23.4,93374300,12.0,562557.0,-1.5783686155826928,-0.042553191489361764,-0.04348511193973881
2024-02-21,22.3,22.93,22.29,22.74,60411500,22.0,549509.0,-1.4859547627940164,-0.028205128205128216,-0.0286105340412659
2024-02-22,23.77,23.95,23.05,23.59,64458200,31.0,555497.0,-1.4488716244635238,0.037379067722075776,0.03669740509719377
2024-02-23,23.53,24.07,22.82,22.97,48840800,12.0,522750.0,-1.4296104731710886,-0.026282323018228082,-0.026633876718576754
2024-02-26,23.03,23.88,22.94,23.56,46499500,17.0,512524.0,-1.4043825368398453,0.025685676969960713,0.025361342082379057
2024-02-27,23.76,24.62,23.72,24.53,64967400,28.0,572792.0,-1.3503135526293308,0.041171477079796404,0.04034649948701219
2024-02-28,24.52,24.84,24.245,24.42,47314000,18.0,566079.0,-1.3444693459953585,-0.004484304932735439,-0.004494389587839542
